timestamp,unix_time,hr_bpm,rr_intervals_ms,ecg_samples
2025-09-11 20:13:27,1757646807.159,89,728.5,
2025-09-11 20:13:28,1757646808.146,88,756.8,
2025-09-11 20:13:29,1757646809.136,86,770.5;773.4,
2025-09-11 20:13:30,1757646810.123,85,749.0,
2025-09-11 20:13:31,1757646811.118,84,726.6,
2025-09-11 20:13:33,1757646813.099,84,716.8;710.9,
2025-09-11 20:13:33,1757646813.099,84,704.1,
2025-09-11 20:13:34,1757646814.092,84,686.5;695.3,
2025-09-11 20:13:35,1757646815.081,84,700.2,
2025-09-11 20:13:36,1757646816.069,85,712.9,
2025-09-11 20:13:37,1757646817.058,85,705.1;720.7,
2025-09-11 20:13:38,1757646818.043,85,717.8,
2025-09-11 20:13:39,1757646819.036,84,727.5;707.0,
2025-09-11 20:13:40,1757646820.024,84,716.8,
2025-09-11 20:13:41,1757646821.012,84,710.0;706.1,
2025-09-11 20:13:42,1757646822.003,84,687.5,
2025-09-11 20:13:42,1757646822.993,84,688.5,
2025-09-11 20:13:43,1757646823.982,85,687.5;687.5,
2025-09-11 20:13:44,1757646824.972,85,672.9,
2025-09-11 20:13:45,1757646825.974,86,681.6;687.5,
2025-09-11 20:13:46,1757646826.963,86,700.2,
2025-09-11 20:13:47,1757646827.949,86,702.1;728.5,
2025-09-11 20:13:48,1757646828.937,86,711.9,
2025-09-11 20:13:49,1757646829.925,86,715.8,
2025-09-11 20:13:50,1757646830.912,85,690.4;685.5,
2025-09-11 20:13:51,1757646831.902,86,680.7,
2025-09-11 20:13:52,1757646832.904,86,694.3;677.7,
2025-09-11 20:13:53,1757646833.889,86,690.4,
2025-09-11 20:13:54,1757646834.878,87,693.4;700.2,
2025-09-11 20:13:55,1757646835.867,86,689.5,
2025-09-11 20:13:57,1757646837.355,86,693.4,
2025-09-11 20:13:57,1757646837.848,86,709.0;723.6,
2025-09-11 20:13:59,1757646839.822,86,736.3,
2025-09-11 20:13:59,1757646839.825,85,714.8;725.6,
2025-09-11 20:14:00,1757646840.812,85,709.0,
2025-09-11 20:14:01,1757646841.813,85,703.1;686.5,
2025-09-11 20:14:02,1757646842.801,85,689.5,
2025-09-11 20:14:03,1757646843.789,85,689.5,
2025-09-11 20:14:04,1757646844.775,86,710.0;698.2,
2025-09-11 20:14:05,1757646845.765,86,702.1,
2025-09-11 20:14:06,1757646846.753,86,692.4;689.5,
2025-09-11 20:14:07,1757646847.755,86,671.9,
2025-09-11 20:14:08,1757646848.741,86,669.9;667.0,
2025-09-11 20:14:09,1757646849.731,87,670.9,
2025-09-11 20:14:10,1757646850.718,88,660.2;665.0,
2025-09-11 20:14:11,1757646851.706,88,668.9,
2025-09-11 20:14:13,1757646853.192,88,694.3;703.1,
2025-09-11 20:14:14,1757646854.182,88,721.7,
2025-09-11 20:14:15,1757646855.170,87,721.7,
2025-09-11 20:14:16,1757646856.159,86,717.8;699.2,
2025-09-11 20:14:17,1757646857.147,86,699.2,
2025-09-11 20:14:18,1757646858.147,86,683.6;685.5,
2025-09-11 20:14:19,1757646859.134,86,679.7,
2025-09-11 20:14:20,1757646860.122,87,674.8;681.6,
2025-09-11 20:14:21,1757646861.109,87,711.9,
2025-09-11 20:14:22,1757646862.097,87,728.5,
2025-09-11 20:14:23,1757646863.088,86,714.8;723.6,
2025-09-11 20:14:24,1757646864.078,86,717.8,
2025-09-11 20:14:25,1757646865.067,85,716.8;707.0,
2025-09-11 20:14:26,1757646866.057,85,706.1,
2025-09-11 20:14:27,1757646867.056,85,695.3;686.5,
